2018-03-25,10:20:00,101
2018-03-25,10:30:00,99.8
2018-03-25,10:40:00,98.5
2018-03-25,10:50:00,103
2018-03-25,11:00:00,96.8
2018-03-25,11:10:00,99.9
2018-03-25,11:20:00,99.6
2018-03-25,11:30:00,95.3
2018-03-25,11:40:00,102
2018-03-25,11:50:00,98.2
2018-03-25,12:00:00,95.1
2018-03-25,12:10:00,97.9
2018-03-25,12:20:00,97.9
2018-03-25,12:30:00,99.9
2018-03-25,12:40:00,97.1
2018-03-25,12:50:00,96.3
2018-03-25,13:00:00,98.1
2018-03-25,13:10:00,97.6
2018-03-25,13:20:00,102
2018-03-25,13:30:00,96.7
2018-03-25,13:40:00,100
2018-03-25,13:50:00,97.6
2018-03-25,14:00:00,96.5
2018-03-25,14:10:00,96
2018-03-25,14:20:00,99
2018-03-25,14:30:00,97.3
2018-03-25,14:40:00,98.4
2018-03-25,14:50:00,97.8
2018-03-25,15:00:00,97.1
2018-03-25,15:10:00,98.2
2018-03-25,15:20:00,103
2018-03-25,15:30:00,98
2018-03-25,15:40:00,99.7
2018-03-25,15:50:00,98
2018-03-25,16:00:00,97.6
2018-03-25,16:10:00,98.8
2018-03-25,16:20:00,98.1
2018-03-25,16:30:00,98.2
2018-03-25,16:40:00,101
2018-03-25,16:50:00,100
2018-03-25,17:00:00,98.8
2018-03-25,17:10:00,97.8
2018-03-25,17:20:00,100
2018-03-25,17:30:00,96.4
2018-03-25,17:40:00,91.2
2018-03-25,17:50:00,96.6
2018-03-25,18:00:00,97.7
2018-03-25,18:10:00,97.9
2018-03-25,18:20:00,103
2018-03-25,18:30:00,101
2018-03-25,18:40:00,104
2018-03-25,18:50:00,99.4
2018-03-25,19:00:00,99
2018-03-25,19:10:00,93.9
2018-03-25,19:20:00,94.7
2018-03-25,19:30:00,94.4
2018-03-25,19:40:00,99.7
2018-03-25,19:50:00,96.9
2018-03-25,20:00:00,99.3
2018-03-25,20:10:00,100
2018-03-25,20:20:00,95.3
2018-03-25,20:30:00,98.8
2018-03-25,20:40:00,100
2018-03-25,20:50:00,97.7
2018-03-25,21:00:00,98.3
2018-03-25,21:10:00,100
2018-03-25,21:20:00,99.9
2018-03-25,21:30:00,99.8
2018-03-25,21:40:00,100
2018-03-25,21:50:00,95.5
2018-03-25,22:00:00,99.6
2018-03-25,22:10:00,96.8
2018-03-25,22:20:00,103
2018-03-25,22:30:00,99
2018-03-25,22:40:00,97.6
2018-03-25,22:50:00,99.7
2018-03-25,23:00:00,94.6
2018-03-25,23:10:00,96.6
2018-03-25,23:20:00,100
2018-03-25,23:30:00,99
2018-03-25,23:40:00,97
2018-03-25,23:50:00,96.4
2018-03-26,00:00:00,98.6
2018-03-26,00:10:00,96.4
2018-03-26,00:20:00,99
2018-03-26,00:30:00,101
2018-03-26,00:40:00,96.1
2018-03-26,00:50:00,99.4
2018-03-26,01:00:00,106
2018-03-26,01:10:00,98
2018-03-26,01:20:00,100
2018-03-26,01:30:00,96
2018-03-26,01:40:00,99.3
2018-03-26,01:50:00,98.3
2018-03-26,02:00:00,101
2018-03-26,02:10:00,103
2018-03-26,02:20:00,94.5
2018-03-26,02:30:00,97.5
2018-03-26,02:40:00,100
2018-03-26,02:50:00,102
2018-03-26,03:00:00,98.4
2018-03-26,03:10:00,97.7
2018-03-26,03:20:00,96.7
2018-03-26,03:30:00,100
2018-03-26,03:40:00,98.8
2018-03-26,03:50:00,98.6
2018-03-26,04:00:00,97.2
2018-03-26,04:10:00,99.6
2018-03-26,04:20:00,97.7
2018-03-26,04:30:00,97.7
2018-03-26,04:40:00,100
2018-03-26,04:50:00,99.9
2018-03-26,05:00:00,99.7
2018-03-26,05:10:00,98.1
2018-03-26,05:20:00,98
2018-03-26,05:30:00,98.6
2018-03-26,05:40:00,98
2018-03-26,05:50:00,99.7
2018-03-26,06:00:00,98.5
2018-03-26,06:10:00,99.7
2018-03-26,06:20:00,100
2018-03-26,06:30:00,101
2018-03-26,06:40:00,98.7
2018-03-26,06:50:00,97.3
2018-03-26,07:00:00,98.3
2018-03-26,07:10:00,101
2018-03-26,07:20:00,99.7
2018-03-26,07:30:00,102
2018-03-26,07:40:00,103
2018-03-26,07:50:00,99.7
2018-03-26,08:00:00,102
2018-03-26,08:10:00,101
2018-03-26,08:20:00,101
2018-03-26,08:30:00,95.3
2018-03-26,08:40:00,97.3
2018-03-26,08:50:00,96.6
2018-03-26,09:00:00,99.4
2018-03-26,09:10:00,101
2018-03-26,09:20:00,101
2018-03-26,09:30:00,104
2018-03-26,09:40:00,98.9
2018-03-26,09:50:00,97.3
2018-03-26,10:00:00,98.5
2018-03-26,10:10:00,102
2018-03-26,10:20:00,100
2018-03-26,10:30:00,102
2018-03-26,10:40:00,97.4
2018-03-26,10:50:00,95.9
2018-03-26,11:00:00,99.9
2018-03-26,11:10:00,102
2018-03-26,11:20:00,94.4
2018-03-26,11:30:00,98.7
2018-03-26,11:40:00,102
2018-03-26,11:50:00,101
2018-03-26,12:00:00,96.6
2018-03-26,12:10:00,98.4
2018-03-26,12:20:00,99.9
2018-03-26,12:30:00,96.5
2018-03-26,12:40:00,95.4
2018-03-26,12:50:00,101
2018-03-26,13:00:00,100
2018-03-26,13:10:00,101
2018-03-26,13:20:00,98.5
2018-03-26,13:30:00,97.4
2018-03-26,13:40:00,98.4
2018-03-26,13:50:00,95.6
2018-03-26,14:00:00,98
2018-03-26,14:10:00,95.3
2018-03-26,14:20:00,98.7
2018-03-26,14:30:00,92
2018-03-26,14:40:00,101
2018-03-26,14:50:00,96.9
2018-03-26,15:00:00,97.3
2018-03-26,15:10:00,98.1
2018-03-26,15:20:00,102
2018-03-26,15:30:00,98.2
2018-03-26,15:40:00,95.7
2018-03-26,15:50:00,99.1
2018-03-26,16:00:00,98.4
2018-03-26,16:10:00,93.5
2018-03-26,16:20:00,99.5
2018-03-26,16:30:00,96.8
2018-03-26,16:40:00,98.9
2018-03-26,16:50:00,98.8
2018-03-26,17:00:00,105
2018-03-26,17:10:00,100
2018-03-26,17:20:00,97.2
2018-03-26,17:30:00,99
2018-03-26,17:40:00,100
2018-03-26,17:50:00,96.8
2018-03-26,18:00:00,100
2018-03-26,18:10:00,98.6
2018-03-26,18:20:00,98.7
2018-03-26,18:30:00,100
2018-03-26,18:40:00,97.6
2018-03-26,18:50:00,103
2018-03-26,19:00:00,100
2018-03-26,19:10:00,99.8
2018-03-26,19:20:00,98.2
2018-03-26,19:30:00,98.7
2018-03-26,19:40:00,98
2018-03-26,19:50:00,97.4
2018-03-26,20:00:00,98.8
2018-03-26,20:10:00,103
2018-03-26,20:20:00,96.3
2018-03-26,20:30:00,100
2018-03-26,20:40:00,98.9
2018-03-26,20:50:00,95.8
2018-03-26,21:00:00,92.8
2018-03-26,21:10:00,96.3
2018-03-26,21:20:00,99.4
2018-03-26,21:30:00,98.4
2018-03-26,21:40:00,94.2
2018-03-26,21:50:00,101
2018-03-26,22:00:00,102
2018-03-26,22:10:00,98.9
2018-03-26,22:20:00,97.9
2018-03-26,22:30:00,99.4
2018-03-26,22:40:00,102
2018-03-26,22:50:00,97
2018-03-26,23:00:00,97.5
2018-03-26,23:10:00,97.8
2018-03-26,23:20:00,99.5
2018-03-26,23:30:00,98.7
2018-03-26,23:40:00,102
2018-03-26,23:50:00,93.6
2018-03-27,00:00:00,94.7
2018-03-27,00:10:00,99.3
2018-03-27,00:20:00,94
2018-03-27,00:30:00,96.2
2018-03-27,00:40:00,94.9
2018-03-27,00:50:00,94.5
2018-03-27,01:00:00,99.5
2018-03-27,01:10:00,101
2018-03-27,01:20:00,101
2018-03-27,01:30:00,95.1
2018-03-27,01:40:00,98
2018-03-27,01:50:00,95.8
2018-03-27,02:00:00,95.2
2018-03-27,02:10:00,100
2018-03-27,02:20:00,102
2018-03-27,02:30:00,96.7
2018-03-27,02:40:00,98.1
2018-03-27,02:50:00,101
2018-03-27,03:00:00,103
2018-03-27,03:10:00,102
2018-03-27,03:20:00,97.8
2018-03-27,03:30:00,101
2018-03-27,03:40:00,97.8
2018-03-27,03:50:00,96.8
2018-03-27,04:00:00,100
2018-03-27,04:10:00,98.6
2018-03-27,04:20:00,97.5
2018-03-27,04:30:00,100
2018-03-27,04:40:00,101
2018-03-27,04:50:00,99.6
2018-03-27,05:00:00,103
2018-03-27,05:10:00,99.6
2018-03-27,05:20:00,103
2018-03-27,05:30:00,99.5
2018-03-27,05:40:00,102
2018-03-27,05:50:00,98.5
2018-03-27,06:00:00,96.3
2018-03-27,06:10:00,101
2018-03-27,06:20:00,105
2018-03-27,06:30:00,100
2018-03-27,06:40:00,98.7
2018-03-27,06:50:00,101
2018-03-27,07:00:00,97.6
2018-03-27,07:10:00,99.9
2018-03-27,07:20:00,100
2018-03-27,07:30:00,98.9
2018-03-27,07:40:00,101
2018-03-27,07:50:00,103
2018-03-27,08:00:00,101
2018-03-27,08:10:00,98.5
2018-03-27,08:20:00,101
2018-03-27,08:30:00,96.9
2018-03-27,08:40:00,99.1
2018-03-27,08:50:00,99.5
2018-03-27,09:00:00,104
2018-03-27,09:10:00,102
2018-03-27,09:20:00,102
2018-03-27,09:30:00,103
2018-03-27,09:40:00,97.5
2018-03-27,09:50:00,94.2
2018-03-27,10:00:00,96.6
2018-03-27,10:10:00,102
2018-03-27,10:20:00,101
2018-03-27,10:30:00,96.3
2018-03-27,10:40:00,97.9
2018-03-27,10:50:00,101
2018-03-27,11:00:00,102
2018-03-27,11:10:00,102
2018-03-27,11:20:00,104
2018-03-27,11:30:00,104
2018-03-27,11:40:00,105
2018-03-27,11:50:00,102
2018-03-27,12:00:00,108
2018-03-27,12:10:00,104
2018-03-27,12:20:00,101
2018-03-27,12:30:00,102
2018-03-27,12:40:00,105
2018-03-27,12:50:00,103
2018-03-27,13:00:00,106
2018-03-27,13:10:00,99.9
2018-03-27,13:20:00,103
2018-03-27,13:30:00,103
2018-03-27,13:40:00,96.8
2018-03-27,13:50:00,98.6
2018-03-27,14:00:00,99.6
2018-03-27,14:10:00,98.9
2018-03-27,14:20:00,99.1
2018-03-27,14:30:00,98.8
2018-03-27,14:40:00,103
2018-03-27,14:50:00,99.3
2018-03-27,15:00:00,98.6
2018-03-27,15:10:00,97
2018-03-27,15:20:00,100
2018-03-27,15:30:00,101
2018-03-27,15:40:00,94.5
2018-03-27,15:50:00,99.7
2018-03-27,16:00:00,98.5
2018-03-27,16:10:00,99
2018-03-27,16:20:00,99.3
2018-03-27,16:30:00,97.9
2018-03-27,16:40:00,98.6
2018-03-27,16:50:00,98.1
2018-03-27,17:00:00,98.3
2018-03-27,17:10:00,97.9
2018-03-27,17:20:00,99.2
2018-03-27,17:30:00,96.5
2018-03-27,17:40:00,99.3
2018-03-27,17:50:00,98.3
2018-03-27,18:00:00,98.9
2018-03-27,18:10:00,101
2018-03-27,18:20:00,102
2018-03-27,18:30:00,96.7
2018-03-27,18:40:00,100
2018-03-27,18:50:00,99
2018-03-27,19:00:00,99.2
2018-03-27,19:10:00,95.8
2018-03-27,19:20:00,98.2
2018-03-27,19:30:00,100
2018-03-27,19:40:00,101
2018-03-27,19:50:00,99.2
2018-03-27,20:00:00,101
2018-03-27,20:10:00,101
2018-03-27,20:20:00,101
2018-03-27,20:30:00,98.3
2018-03-27,20:40:00,101
2018-03-27,20:50:00,98.2
2018-03-27,21:00:00,96.6
2018-03-27,21:10:00,97.9
2018-03-27,21:20:00,97.9
2018-03-27,21:30:00,98.7
2018-03-27,21:40:00,99.1
2018-03-27,21:50:00,101
2018-03-27,22:00:00,95.5
2018-03-27,22:10:00,101
2018-03-27,22:20:00,99.5
2018-03-27,22:30:00,101
2018-03-27,22:40:00,95.8
2018-03-27,22:50:00,99.2
2018-03-27,23:00:00,98.3
2018-03-27,23:10:00,98.8
2018-03-27,23:20:00,100
2018-03-27,23:30:00,98.1
2018-03-27,23:40:00,99
2018-03-27,23:50:00,95.8
2018-03-28,00:00:00,98.7
2018-03-28,00:10:00,96.6
2018-03-28,00:20:00,98.3
2018-03-28,00:30:00,96.1
2018-03-28,00:40:00,97.9
2018-03-28,00:50:00,97.9
2018-03-28,01:00:00,94.5
2018-03-28,01:10:00,98.5
2018-03-28,01:20:00,100
2018-03-28,01:30:00,98.5
2018-03-28,01:40:00,96.1
2018-03-28,01:50:00,99.1
2018-03-28,02:00:00,99.8
2018-03-28,02:10:00,100
2018-03-28,02:20:00,99.9
2018-03-28,02:30:00,100
2018-03-28,02:40:00,98.5
2018-03-28,02:50:00,101
2018-03-28,03:00:00,101
2018-03-28,03:10:00,99.5
2018-03-28,03:20:00,101
2018-03-28,03:30:00,95.1
2018-03-28,03:40:00,102
2018-03-28,03:50:00,97.5
2018-03-28,04:00:00,99.1
2018-03-28,04:10:00,98.8
2018-03-28,04:20:00,101
2018-03-28,04:30:00,96.6
2018-03-28,04:40:00,99.4
2018-03-28,04:50:00,102
2018-03-28,05:00:00,96.9
2018-03-28,05:10:00,97.7
2018-03-28,05:20:00,104
2018-03-28,05:30:00,99.3
2018-03-28,05:40:00,99.3
2018-03-28,05:50:00,99.3
2018-03-28,06:00:00,100
2018-03-28,06:10:00,98.6
2018-03-28,06:20:00,103
2018-03-28,06:30:00,99.9
2018-03-28,06:40:00,102
2018-03-28,06:50:00,102
2018-03-28,07:00:00,97.7
2018-03-28,07:10:00,98.3
2018-03-28,07:20:00,96.8
2018-03-28,07:30:00,97.8
2018-03-28,07:40:00,102
2018-03-28,07:50:00,100
2018-03-28,08:00:00,98.8
2018-03-28,08:10:00,98.3
2018-03-28,08:20:00,103
2018-03-28,08:30:00,95.3
2018-03-28,08:40:00,95.7
2018-03-28,08:50:00,99.3
2018-03-28,09:00:00,98.3
2018-03-28,09:10:00,98.7
2018-03-28,09:20:00,99.2
2018-03-28,09:30:00,98.3
2018-03-28,09:40:00,97.2
2018-03-28,09:50:00,98.3
2018-03-28,10:00:00,99.9
2018-03-28,10:10:00,95.4
2018-03-28,10:20:00,98.8
2018-03-28,10:30:00,97.7
2018-03-28,10:40:00,98.8
2018-03-28,10:50:00,99.4
2018-03-28,11:00:00,98
2018-03-28,11:10:00,100
2018-03-28,11:20:00,95.6
2018-03-28,11:30:00,98.6
2018-03-28,11:40:00,99.8
2018-03-28,11:50:00,97.4
2018-03-28,12:00:00,96.8
2018-03-28,12:10:00,103
2018-03-28,12:20:00,97.2
2018-03-28,12:30:00,99.4
2018-03-28,12:40:00,98.1
2018-03-28,12:50:00,99.9
2018-03-28,13:00:00,97.5
2018-03-28,13:10:00,101
2018-03-28,13:20:00,100
2018-03-28,13:30:00,99
2018-03-28,13:40:00,94.2
2018-03-28,13:50:00,95
2018-03-28,14:00:00,103
2018-03-28,14:10:00,99.8
2018-03-28,14:20:00,100
2018-03-28,14:30:00,93.9
2018-03-28,14:40:00,102
2018-03-28,14:50:00,98.1
2018-03-28,15:00:00,100
2018-03-28,15:10:00,96.7
2018-03-28,15:20:00,95.4
2018-03-28,15:30:00,95.2
2018-03-28,15:40:00,99.8
2018-03-28,15:50:00,95
2018-03-28,16:00:00,100
2018-03-28,16:10:00,99.6
2018-03-28,16:20:00,104
2018-03-28,16:30:00,97.5
2018-03-28,16:40:00,96.3
2018-03-28,16:50:00,99.6
2018-03-28,17:00:00,95.8
2018-03-28,17:10:00,102
2018-03-28,17:20:00,101
2018-03-28,17:30:00,96.7
2018-03-28,17:40:00,99.8
2018-03-28,17:50:00,99.9
2018-03-28,18:00:00,101
2018-03-28,18:10:00,96.4
2018-03-28,18:20:00,96.6
2018-03-28,18:30:00,99.1
2018-03-28,18:40:00,97.1
2018-03-28,18:50:00,101
2018-03-28,19:00:00,98
2018-03-28,19:10:00,97.7
2018-03-28,19:20:00,97.2
2018-03-28,19:30:00,98.4
2018-03-28,19:40:00,97
2018-03-28,19:50:00,97.3
2018-03-28,20:00:00,95.9
2018-03-28,20:10:00,94
2018-03-28,20:20:00,100
2018-03-28,20:30:00,98.5
2018-03-28,20:40:00,102
2018-03-28,20:50:00,101
2018-03-28,21:00:00,98.3
2018-03-28,21:10:00,95.1
2018-03-28,21:20:00,94.1
2018-03-28,21:30:00,103
2018-03-28,21:40:00,102
2018-03-28,21:50:00,100
2018-03-28,22:00:00,99.4
2018-03-28,22:10:00,98.9
2018-03-28,22:20:00,100
2018-03-28,22:30:00,98.9
2018-03-28,22:40:00,98.4
2018-03-28,22:50:00,101
2018-03-28,23:00:00,95.9
2018-03-28,23:10:00,96.8
2018-03-28,23:20:00,97
2018-03-28,23:30:00,98.8
2018-03-28,23:40:00,99
2018-03-28,23:50:00,98.8
2018-03-29,00:00:00,97.5
2018-03-29,00:10:00,101
2018-03-29,00:20:00,99.4
2018-03-29,00:30:00,100
2018-03-29,00:40:00,102
2018-03-29,00:50:00,99.1
2018-03-29,01:00:00,97.6
2018-03-29,01:10:00,97.5
2018-03-29,01:20:00,99.8
2018-03-29,01:30:00,100
2018-03-29,01:40:00,100
2018-03-29,01:50:00,99.5
2018-03-29,02:00:00,97.4
2018-03-29,02:10:00,98.8
2018-03-29,02:20:00,99.8
2018-03-29,02:30:00,98.9
2018-03-29,02:40:00,95.6
2018-03-29,02:50:00,97.5
2018-03-29,03:00:00,101
2018-03-29,03:10:00,102
2018-03-29,03:20:00,100
2018-03-29,03:30:00,101
2018-03-29,03:40:00,101
2018-03-29,03:50:00,101
2018-03-29,04:00:00,98.3
2018-03-29,04:10:00,98.2
2018-03-29,04:20:00,103
2018-03-29,04:30:00,96.4
2018-03-29,04:40:00,99.2
2018-03-29,04:50:00,101
2018-03-29,05:00:00,103
2018-03-29,05:10:00,98.4
2018-03-29,05:20:00,99.6
2018-03-29,05:30:00,99.5
2018-03-29,05:40:00,98.4
2018-03-29,05:50:00,101
2018-03-29,06:00:00,96.4
2018-03-29,06:10:00,99.5
2018-03-29,06:20:00,99.1
2018-03-29,06:30:00,103
2018-03-29,06:40:00,102
2018-03-29,06:50:00,99.7
2018-03-29,07:00:00,99.4
2018-03-29,07:10:00,101
2018-03-29,07:20:00,97.3
2018-03-29,07:30:00,99.3
2018-03-29,07:40:00,98.9
2018-03-29,07:50:00,99.8
2018-03-29,08:00:00,99.2
2018-03-29,08:10:00,102
2018-03-29,08:20:00,104
2018-03-29,08:30:00,98.6
2018-03-29,08:40:00,96.4
2018-03-29,08:50:00,100
2018-03-29,09:00:00,104
2018-03-29,09:10:00,104
2018-03-29,09:20:00,101
2018-03-29,09:30:00,102
2018-03-29,09:40:00,96.5
2018-03-29,09:50:00,99.6
2018-03-29,10:00:00,103
2018-03-29,10:10:00,99.8
2018-03-29,10:20:00,99.8
2018-03-29,10:30:00,102
2018-03-29,10:40:00,97.7
2018-03-29,10:50:00,100
2018-03-29,11:00:00,99.2
2018-03-29,11:10:00,100
2018-03-29,11:20:00,100
2018-03-29,11:30:00,104
2018-03-29,11:40:00,99.3
2018-03-29,11:50:00,101
2018-03-29,12:00:00,101
2018-03-29,12:10:00,100
2018-03-29,12:20:00,103
2018-03-29,12:30:00,99.3
2018-03-29,12:40:00,97.3
2018-03-29,12:50:00,100
2018-03-29,13:00:00,100
2018-03-29,13:10:00,102
2018-03-29,13:20:00,94.7
2018-03-29,13:30:00,99.3
2018-03-29,13:40:00,98.8
2018-03-29,13:50:00,103
2018-03-29,14:00:00,103
2018-03-29,14:10:00,102
2018-03-29,14:20:00,101
2018-03-29,14:30:00,101
2018-03-29,14:40:00,102
2018-03-29,14:50:00,101
2018-03-29,15:00:00,99.8
2018-03-29,15:10:00,98.2
2018-03-29,15:20:00,102
2018-03-29,15:30:00,101
2018-03-29,15:40:00,101
2018-03-29,15:50:00,103
2018-03-29,16:00:00,97
2018-03-29,16:10:00,97.7
2018-03-29,16:20:00,98.1
2018-03-29,16:30:00,102
2018-03-29,16:40:00,103
2018-03-29,16:50:00,103
2018-03-29,17:00:00,99.6
2018-03-29,17:10:00,100
2018-03-29,17:20:00,101
2018-03-29,17:30:00,97.7
2018-03-29,17:40:00,99.6
2018-03-29,17:50:00,100
2018-03-29,18:00:00,99.2
2018-03-29,18:10:00,101
2018-03-29,18:20:00,98.7
2018-03-29,18:30:00,96.2
2018-03-29,18:40:00,102
2018-03-29,18:50:00,101
2018-03-29,19:00:00,99.3
2018-03-29,19:10:00,96.5
2018-03-29,19:20:00,104
2018-03-29,19:30:00,99.6
2018-03-29,19:40:00,100
2018-03-29,19:50:00,99.7
2018-03-29,20:00:00,104
2018-03-29,20:10:00,100
2018-03-29,20:20:00,100
2018-03-29,20:30:00,101
2018-03-29,20:40:00,95
2018-03-29,20:50:00,97.9
2018-03-29,21:00:00,102
2018-03-29,21:10:00,98.1
2018-03-29,21:20:00,98.8
2018-03-29,21:30:00,100
2018-03-29,21:40:00,102
2018-03-29,21:50:00,99.3
2018-03-29,22:00:00,98.7
2018-03-29,22:10:00,102
2018-03-29,22:20:00,99.2
2018-03-29,22:30:00,102
2018-03-29,22:40:00,95.9
2018-03-29,22:50:00,95.4
2018-03-29,23:00:00,95.8
2018-03-29,23:10:00,99.5
2018-03-29,23:20:00,100
2018-03-29,23:30:00,101
2018-03-29,23:40:00,100
2018-03-29,23:50:00,99
2018-03-30,00:00:00,100
2018-03-30,00:10:00,100
2018-03-30,00:20:00,101
2018-03-30,00:30:00,105
2018-03-30,00:40:00,99.8
2018-03-30,00:50:00,104
2018-03-30,01:00:00,102
2018-03-30,01:10:00,102
2018-03-30,01:20:00,102
2018-03-30,01:30:00,98.7
2018-03-30,01:40:00,96.8
2018-03-30,01:50:00,99.8
2018-03-30,02:00:00,97.3
2018-03-30,02:10:00,100
2018-03-30,02:20:00,101
2018-03-30,02:30:00,100
2018-03-30,02:40:00,100
2018-03-30,02:50:00,99.5
2018-03-30,03:00:00,98.7
2018-03-30,03:10:00,101
2018-03-30,03:20:00,101
2018-03-30,03:30:00,102
2018-03-30,03:40:00,102
2018-03-30,03:50:00,100
2018-03-30,04:00:00,102
2018-03-30,04:10:00,96.3
2018-03-30,04:20:00,96.9
2018-03-30,04:30:00,98.9
2018-03-30,04:40:00,100
2018-03-30,04:50:00,102
2018-03-30,05:00:00,100
2018-03-30,05:10:00,98.4
2018-03-30,05:20:00,105
2018-03-30,05:30:00,98.3
2018-03-30,05:40:00,98.4
2018-03-30,05:50:00,100
2018-03-30,06:00:00,99.5
2018-03-30,06:10:00,98.1
2018-03-30,06:20:00,97.7
2018-03-30,06:30:00,97.4
2018-03-30,06:40:00,100
2018-03-30,06:50:00,97.8
2018-03-30,07:00:00,98.1
2018-03-30,07:10:00,99.4
2018-03-30,07:20:00,102
2018-03-30,07:30:00,102
2018-03-30,07:40:00,105
2018-03-30,07:50:00,98.7
2018-03-30,08:00:00,99
2018-03-30,08:10:00,95.8
2018-03-30,08:20:00,101
2018-03-30,08:30:00,97.3
2018-03-30,08:40:00,94.9
2018-03-30,08:50:00,98.1
2018-03-30,09:00:00,101
2018-03-30,09:10:00,101
2018-03-30,09:20:00,97.1
2018-03-30,09:30:00,97.4
2018-03-30,09:40:00,103
2018-03-30,09:50:00,99.4
2018-03-30,10:00:00,102
2018-03-30,10:10:00,98.1
2018-03-30,10:20:00,102
2018-03-30,10:30:00,102
2018-03-30,10:40:00,99.7
2018-03-30,10:50:00,98.1
2018-03-30,11:00:00,101
2018-03-30,11:10:00,101
2018-03-30,11:20:00,99.7
2018-03-30,11:30:00,101
2018-03-30,11:40:00,99.4
2018-03-30,11:50:00,97.9
2018-03-30,12:00:00,99.6
2018-03-30,12:10:00,101
2018-03-30,12:20:00,94.6
2018-03-30,12:30:00,97.7
2018-03-30,12:40:00,97.1
2018-03-30,12:50:00,95.2
2018-03-30,13:00:00,95.7
2018-03-30,13:10:00,99.3
2018-03-30,13:20:00,41.7
2018-03-30,13:30:00,1.2
2018-03-30,13:40:00,0
2018-03-30,13:50:00,0
2018-03-30,14:00:00,0
2018-03-30,14:10:00,0
2018-03-30,14:20:00,0
2018-03-30,14:30:00,77.8
2018-03-30,14:40:00,98.3
2018-03-30,14:50:00,97.6
2018-03-30,15:00:00,97.2
2018-03-30,15:10:00,102
2018-03-30,15:20:00,98.8
2018-03-30,15:30:00,98.7
2018-03-30,15:40:00,96.9
2018-03-30,15:50:00,96.2
2018-03-30,16:00:00,100
2018-03-30,16:10:00,99
2018-03-30,16:20:00,95.9
2018-03-30,16:30:00,98
2018-03-30,16:40:00,96.8
2018-03-30,16:50:00,93.8
2018-03-30,17:00:00,26
2018-03-30,17:10:00,0
2018-03-30,17:20:00,0
2018-03-30,17:30:00,7.98
2018-03-30,17:40:00,100
2018-03-30,17:50:00,100
2018-03-30,18:00:00,98.2
2018-03-30,18:10:00,98.1
2018-03-30,18:20:00,101
2018-03-30,18:30:00,97
2018-03-30,18:40:00,93.1
2018-03-30,18:50:00,96.1
2018-03-30,19:00:00,99.9
2018-03-30,19:10:00,99.1
2018-03-30,19:20:00,98.8
2018-03-30,19:30:00,96
2018-03-30,19:40:00,99.5
2018-03-30,19:50:00,97.8
2018-03-30,20:00:00,96.9
2018-03-30,20:10:00,99.3
2018-03-30,20:20:00,101
2018-03-30,20:30:00,97.6
2018-03-30,20:40:00,102
2018-03-30,20:50:00,96.3
2018-03-30,21:00:00,95.2
2018-03-30,21:10:00,95
2018-03-30,21:20:00,98.1
2018-03-30,21:30:00,99.4
2018-03-30,21:40:00,95
2018-03-30,21:50:00,96.9
2018-03-30,22:00:00,96
2018-03-30,22:10:00,99.5
2018-03-30,22:20:00,102
2018-03-30,22:30:00,101
2018-03-30,22:40:00,97.9
2018-03-30,22:50:00,98.6
2018-03-30,23:00:00,102
2018-03-30,23:10:00,96.5
2018-03-30,23:20:00,96.7
2018-03-30,23:30:00,98.9
2018-03-30,23:40:00,98.7
2018-03-30,23:50:00,102
